iperm,date_announce
10382,1 Nov 1993
10382,31 Mar 1994
10382,27 Mar 1997
10382,4 Aug 1997
10382,17 Oct 1997
10382,18 Sep 1998
10382,5 Aug 1999
10382,21 Sep 1999
10382,20 Jul 2000
10382,2 Aug 2002
10383,23 May 1994
10383,16 Jun 1995
10383,16 Jun 1999
10383,10 Jul 2000
10384,8 Feb 1996
10389,27 Oct 1987
10389,9 Aug 1988
10389,17 Nov 1989
10392,9 Aug 1991
10393,12 Jul 1994
10395,27 Oct 1993
10395,6 Jan 1999
10397,21 Dec 1987
10397,25 Sep 1990
10397,29 Dec 1997
10397,28 Apr 1999
10398,15 Oct 1990
10398,24 Jan 1991
10398,1 Jul 1993
10398,8 May 1996
10398,9 Sep 1998
10398,22 Mar 1999
10401,29 Jul 1994
10401,11 Oct 1994
10401,17 Oct 1994
10401,21 Dec 1994
10401,21 Dec 1994
10401,9 Jan 1995
10401,30 Oct 1995
10401,3 Nov 1995
10401,17 Nov 1995
10401,22 Jan 1996
10401,22 Jan 1996
10401,27 May 1997
10401,23 Sep 1997
10401,8 Jan 1998
10401,17 Jun 1998
10401,24 Jun 1998
10401,23 Jul 1998
10401,5 Oct 1998
10401,28 Oct 1998
10401,8 Dec 1998
10401,8 Jan 1999
10401,19 Jan 1999
10401,9 Apr 1999
10401,14 Apr 1999
10401,22 Apr 1999
10401,4 May 1999
10401,1 Nov 1999
10401,7 Feb 2000
10401,14 Feb 2000
10401,29 Mar 2000
10401,31 Mar 2000
10401,18 Apr 2000
10401,22 May 2000
10401,24 Jul 2000
10401,22 Dec 2000
10401,22 Dec 2000
10401,20 Mar 2001
10401,22 Mar 2001
10401,28 Sep 2001
10401,16 Oct 2001
10401,16 Oct 2001
10401,1 Nov 2002
10406,7 Jan 1998
10406,7 Jan 1998
10406,8 Jan 1998
10406,15 Jan 1998
10406,20 Jan 1998
10406,20 Jan 1998
10406,29 Jan 1998
10406,18 Feb 1998
10406,27 Feb 1998
10406,3 Mar 1998
10406,6 Mar 1998
10406,6 Mar 1998
10406,15 Apr 1998
10406,9 Jun 1998
10406,10 Jul 1998
10406,10 Jul 1998
10406,19 Aug 1998
10406,27 Aug 1998
10407,16 Feb 1990
10407,22 Jun 1990
10407,8 Nov 1990
10407,22 Apr 1991
10409,29 Oct 1987
10410,16 Feb 1993
10410,22 Mar 1993
10410,30 Jul 1996
10410,24 Oct 1996
10411,11 Jan 1989
10411,22 Sep 1989
10411,18 Dec 1990
10412,27 Oct 1986
10412,27 Oct 1987
10412,4 Dec 1991
10412,4 Jan 1995
10412,4 Jan 1995
10412,5 Jan 1995
10412,23 Jul 1996
10412,9 Jul 1997
10412,7 Nov 1997
10412,10 Nov 1997
10413,13 Jun 1989
10413,29 Jun 1989
10414,17 Jun 1993
10415,4 Jun 1990
10415,5 Oct 1990
10415,3 Sep 1991
10415,1 Apr 1992
10417,18 Jan 1990
10417,31 Jul 1990
10418,20 Jan 1987
10418,20 Nov 1987
10418,30 Dec 1988
10418,14 Apr 1989
10418,15 Jun 1989
10418,12 Jul 1989
10418,28 Dec 1989
10418,22 Apr 1991
10418,23 Dec 1991
10418,17 Jan 1992
10418,16 Sep 1993
10418,4 Jan 1994
10418,14 Mar 1994
10418,7 Apr 1994
10418,7 Dec 1994
10418,20 Nov 1996
10418,6 Aug 1998
10418,9 Nov 1999
10418,2 Oct 2002
10418,6 Nov 2002
10419,22 Oct 1997
10421,12 Apr 1993
10421,23 Nov 1994
10421,8 Feb 1995
10421,8 Feb 1996
10421,8 Mar 2005
10421,15 Aug 2005
10423,30 May 1991
10425,22 Oct 1987
10425,19 May 1988
10425,2 Dec 1988
10425,14 Nov 1990
10425,30 Oct 1991
10425,11 Mar 1994
10425,11 Mar 1994
10425,18 Jul 1995
10425,20 Jun 1996
10429,17 Mar 1983
10429,14 Jul 1987
10429,30 Oct 1987
10429,2 Aug 1989
10429,11 Sep 1990
10432,1 Dec 1987
10432,31 Jan 1990
10434,9 Jun 1994
10434,30 Jan 1995
10438,16 Jun 1992
10439,18 Aug 1995
10439,18 Aug 1995
10439,30 Nov 1995
10439,30 Nov 1995
10439,8 Aug 1996
10439,9 Jul 1999
10442,2 Feb 1994
10442,3 May 1995
10442,11 Aug 1998
10443,21 May 2002
10443,7 Aug 2003
10446,27 Oct 1987
10446,22 Nov 1988
10446,29 May 1992
10446,30 Nov 1993
10446,31 Dec 1997
10446,24 Mar 1999
10449,1 Feb 1996
10449,22 Apr 1999
10449,18 Apr 2001
10451,24 Nov 1987
10451,28 Sep 1990
10451,14 Sep 1992
10451,10 Aug 1993
10451,10 Jan 1994
10451,20 Oct 1994
10455,5 Apr 1994
10455,30 Jun 1994
10455,27 Sep 1994
10456,31 Aug 1990
10456,26 Nov 1991
10456,13 Oct 1992
10456,30 Jul 1993
10456,2 Aug 1994
10456,30 Jan 1995
10456,14 Aug 1996
10456,9 Nov 1998
10457,18 Dec 1989
10457,17 Aug 1990
10457,22 Jul 1996
10459,31 Jul 1987
10459,9 Dec 1987
10462,2 Jan 1987
10462,12 Oct 1988
10462,27 Mar 1989
10462,19 Jan 1990
10462,4 Jun 1990
10462,20 Jul 1992
10462,25 Mar 1996
10463,26 Oct 1987
10463,7 Jul 1992
10467,18 Apr 1996
10471,30 Dec 1986
10471,25 Sep 1990
10476,31 Mar 1989
10476,28 Aug 1989
10476,7 Feb 1990
10477,24 Mar 2000
10482,23 Mar 1995
10482,29 May 1996
10482,15 Oct 1996
10484,28 Jun 1995
10484,4 Dec 1995
10484,12 Aug 1996
10487,22 Nov 1983
10487,1 Apr 1985
10488,3 Jan 1989
10488,27 Sep 1991
10488,11 Aug 1997
10488,14 May 1999
10488,6 Aug 2002
10491,25 Oct 1988
10491,25 Nov 1988
10493,8 Aug 1994
10496,25 Oct 1988
10499,30 Oct 1987
10499,23 Nov 1987
10501,30 Jun 1989
10501,1 Mar 1998
10501,2 Dec 1998
10501,18 Jan 2001
10504,19 Jun 1989
10505,9 Sep 1987
10505,28 Oct 1987
10506,16 Aug 1995
10507,15 Aug 1994
10507,31 Jan 1996
10507,31 Oct 1997
10507,11 Nov 1997
10507,8 Jan 1998
10507,23 Feb 1999
10507,13 May 2002
10507,4 Sep 2002
10507,11 Sep 2006
10512,15 Jul 1994
10513,13 Feb 1989
10513,20 Nov 1992
10514,4 Aug 1997
10514,26 Oct 1998
10514,22 Jul 1999
10514,13 Jan 2000
10514,15 Aug 2000
10514,12 Sep 2000
10514,28 May 2003
10514,12 Sep 2003
10514,18 Sep 2003
10514,21 Feb 2006
10516,9 Dec 1982
10516,24 Dec 1982
10516,29 Mar 1984
10516,8 Nov 1985
10516,4 Mar 1987
10516,29 Feb 1988
10516,1 Jul 1988
10516,16 Jan 1989
10516,20 Mar 1989
10516,19 Mar 1990
10516,5 Jul 1990
10516,28 Jan 1991
10516,27 Feb 1991
10516,21 Mar 1991
10516,7 Jun 1991
10516,14 Nov 1991
10516,24 Feb 1992
10516,26 Mar 1992
10516,12 May 1992
10516,25 Jun 1992
10516,6 Jul 1992
10516,24 Feb 1993
10516,23 Jul 1993
10516,16 Sep 1993
10516,17 Sep 1993
10516,25 May 1994
10516,26 Jul 1994
10516,13 Jan 1995
10516,18 May 1995
10516,19 May 1995
10516,20 Jul 1995
10516,19 Oct 1995
10516,8 Jan 1996
10516,2 May 1996
10516,3 May 1996
10516,13 Sep 1996
10516,23 Dec 1996
10516,17 Apr 1997
10516,23 May 1997
10516,24 Jul 1997
10516,12 Sep 1997
10516,5 Nov 1997
10516,9 Jan 1998
10516,14 Sep 1998
10516,30 Jul 1999
10516,27 Apr 2001
10516,11 Jul 2002
10516,31 Oct 2002
10516,27 Apr 2004
10516,7 Jun 2004
10516,1 Jul 2004
10516,12 Nov 2004
10516,15 Feb 2005
10527,20 Jul 1995
10527,14 Feb 1996
10527,11 Oct 1996
10527,28 Oct 1997
10527,2 Dec 1997
10527,8 Dec 1997
10530,10 Nov 2004
10536,7 Nov 2001
10543,7 Jun 1989
10543,28 Nov 1989
10544,5 Jun 1989
10544,2 Aug 1989
10544,4 Oct 1989
10544,25 Apr 1991
10544,14 May 1991
10544,16 Apr 1992
10544,10 Sep 1992
10544,13 Oct 1992
10544,25 Jan 1993
10544,26 Jan 1994
10545,30 Oct 1987
10545,3 Mar 1989
10545,22 Aug 1989
10545,24 Apr 1990
10545,16 Mar 1992
10545,19 Mar 1992
10545,8 Apr 1992
10545,11 Nov 1992
10545,15 Jan 1993
10545,31 Jan 1994
10545,27 Jul 1994
10545,28 Sep 1994
10545,31 Oct 1994
10545,20 Jul 1995
10545,28 Jul 1995
10545,13 Mar 1998
10545,21 May 1999
10545,13 Jul 1999
10545,15 Sep 1999
10549,29 Dec 1989
10549,8 May 1990
10550,28 Mar 1991
10550,26 Jan 1993
10550,15 Mar 1994
10550,20 Oct 1994
10550,29 Mar 1995
10550,20 Mar 1996
10550,31 Oct 2005
10551,21 Jun 1991
10551,12 Sep 1991
10551,27 Aug 1996
10555,1 Jul 1991
10555,17 Mar 1993
10555,13 Aug 1993
10555,23 Aug 1994
10556,24 Apr 1987
10557,10 Jan 1990
10559,24 Jan 1981
10559,22 Mar 1983
10559,13 Feb 1985
10559,8 Jun 1986
10561,4 Jan 1994
10561,8 Dec 1994
10562,31 Mar 1989
10562,19 Sep 1990
10562,28 Feb 1991
10562,9 Sep 1991
10562,17 Dec 1991
10562,12 Jun 1992
10562,27 Jul 1992
10562,29 Apr 1993
10562,27 Aug 1993
10562,7 Jan 1994
10562,10 Mar 1994
10562,2 Jun 1994
10562,16 Sep 1994
10562,19 Sep 1994
10562,21 Nov 1994
10562,21 Apr 1995
10562,26 Sep 1995
10562,25 Jun 1996
10562,6 Feb 1997
10562,2 Jul 1997
10562,18 Sep 1997
10562,15 Dec 1997
10562,19 Dec 1997
10562,27 Apr 1998
10562,8 Sep 1998
10562,8 Apr 1999
10562,24 Jun 1999
10562,7 Sep 1999
10562,7 Sep 1999
10562,17 Jul 2001
10562,13 Jun 2003
10562,26 Jan 2004
10562,9 Mar 2004
10562,21 Oct 2004
10562,24 Oct 2005
10563,20 Mar 1998
10563,18 Jan 1999
10563,23 Oct 2002
10563,25 Sep 2003
10563,26 Mar 2004
10563,23 Mar 2005
10564,2 Oct 1986
10564,30 Dec 1986
10564,30 Dec 1986
10564,22 Jul 1987
10564,16 Sep 1987
10564,7 Jan 1988
10564,19 Apr 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,29 Jun 1988
10564,5 Oct 1988
10564,5 Jan 1989
10564,29 Mar 1989
10564,22 Aug 1989
10564,1 Sep 1989
10564,7 Jun 1994
10564,2 Nov 1994
10564,1 Mar 1995
10564,12 Jun 1995
10564,13 Jun 1995
10564,23 Jun 1997
10564,9 Jun 1998
10564,10 Sep 1998
10564,23 Dec 1998
10564,28 Jan 1999
10564,28 Jan 1999
10564,23 Feb 1999
10564,5 Mar 1999
10564,12 Apr 1999
10564,7 Dec 1999
10564,23 Dec 1999
10564,2 Feb 2000
10564,14 Jun 2000
10564,26 Jul 2000
10564,21 Sep 2000
10564,30 Oct 2000
10564,12 Feb 2001
10564,22 Feb 2001
10564,24 Apr 2001
10564,5 Mar 2002
10568,24 May 1995
10568,11 Apr 2001
10568,1 Aug 2003
10569,11 Jul 1995
10569,2 Oct 1995
10570,23 Mar 1987
10570,22 Oct 1987
10570,26 Jul 1988
10570,8 Sep 1988
10570,9 Mar 1989
10570,20 Mar 1989
10570,19 Sep 1989
10570,3 Dec 1991
10571,30 Dec 1988
10571,30 Dec 1988
10571,13 Dec 1993
10571,18 Apr 1997
10571,15 Aug 1997
10571,2 Apr 1998
10571,19 Feb 1999
10571,24 Feb 2000
10571,12 Mar 2003
10572,29 Sep 1989
10572,13 Mar 1990
10572,3 Apr 1990
10572,1 May 1991
10572,17 Mar 1995
10575,26 Jul 1983
10580,29 Aug 1988
10580,1 May 1989
10580,31 Aug 1992
10581,26 Jan 1988
10581,1 Feb 1989
10581,12 Dec 1990
10581,11 Jan 1991
10586,21 Dec 1994
10586,3 Apr 2001
10586,11 Aug 2005
10588,13 Dec 1988
10588,14 Jun 1994
10588,13 Aug 1996
10588,29 Apr 1997
10588,1 Jan 1998
10594,26 Jan 1996
10594,3 Dec 1996
10594,10 Dec 1996
10594,23 Jun 1997
10594,23 Dec 1997
10594,28 Sep 1998
10594,16 Dec 1998
10594,27 May 1999
10594,18 Jul 2000
10596,31 Oct 1989
10596,20 Apr 1993
10596,27 May 1994
10596,22 Jan 1996
10597,4 Oct 1996
10597,27 Feb 1997
10597,28 Jul 1997
10597,27 Jan 1998
10597,14 Dec 2000
10598,24 Jun 1997
10601,15 Dec 1997
10601,22 Jun 1999
10602,10 Apr 1987
10603,30 May 1990
10603,8 Sep 1998
10604,12 Oct 1982
10604,17 Jan 1984
10604,9 Apr 1985
10604,29 Apr 1985
10604,10 Oct 1988
10604,23 Jan 1989
10604,24 Mar 1989
10604,22 May 1989
10604,28 Nov 1990
10604,14 Mar 1991
10604,25 Mar 1997
10604,4 May 1998
10605,31 Dec 1986
10605,29 Sep 1987
10605,17 Nov 1989
10605,20 Dec 1990
10605,31 Mar 1991
10605,7 Aug 1991
10605,7 Oct 1999
10606,26 Oct 1987
10606,4 Jul 1988
10606,9 Feb 1989
10606,9 Feb 1989
10606,15 Feb 1989
10606,13 Jun 1989
10606,31 Jul 1989
10606,20 Jul 1990
10606,8 Jul 1991
10606,23 Aug 1991
10606,7 Aug 1992
10606,18 Jun 1993
10606,28 Jul 1994
10606,1 Mar 1995
10606,16 Apr 1996
10606,17 Jul 1996
10606,11 Dec 1996
10606,19 Dec 1997
10606,18 Jun 1998
10606,8 Apr 1999
10606,17 May 2000
10606,30 Aug 2000
10606,2 Oct 2001
10606,13 May 2002
10606,25 Nov 2003
10606,21 May 2004
10606,4 Jan 2005
10606,5 Jan 2005
10606,20 Jun 2005
10606,8 Jul 2005
10606,2 Dec 2005
10606,8 Dec 2005
10608,27 Apr 1990
10608,1 Oct 1993
10610,27 Nov 1987
10610,27 Dec 1994
10615,18 Oct 2001
10619,11 Aug 1989
10622,8 Jun 1990
10622,1 Jul 1997
10623,12 Aug 1998
10623,5 Oct 1998
10623,26 Feb 1999
10623,21 Sep 1999
10623,25 Jan 2000
10623,1 Feb 2002
10623,16 May 2002
10623,5 Nov 2002
10623,26 May 2004
10623,26 May 2004
10623,30 Jun 2004
10623,27 Jul 2004
10623,3 Aug 2005
10624,11 Jan 2000
10625,17 Jan 1989
10625,17 Mar 1989
10625,17 Mar 1989
10625,8 May 1989
10625,12 Jun 1990
10628,12 May 1999
10629,25 Mar 1985
10629,26 Oct 1989
10629,10 Jan 1991
10629,21 Apr 1994
10629,5 Feb 1996
10629,15 Nov 1996
10629,12 May 1997
10629,31 Jul 1997
10629,13 Aug 1997
10629,2 Feb 1998
10629,20 Aug 1998
10629,24 Jun 1999
10629,13 Jul 1999
10629,28 Oct 1999
10629,3 Nov 1999
10629,1 Aug 2000
10629,15 Dec 2000
10629,18 Dec 2000
10629,14 Jun 2001
10629,7 Nov 2001
10629,11 Sep 2002
10629,26 Jun 2003
10629,6 May 2004
10629,26 Jul 2004
10629,15 Oct 2004
10629,21 Dec 2005
10630,17 Sep 1990
10631,27 Jul 1989
10631,4 Sep 1991
10632,12 Sep 1990
10633,14 Dec 1987
10633,2 Nov 1995
10633,7 Nov 1995
10636,7 Apr 1988
10636,26 Jun 1989
10636,14 Dec 1989
10636,1 Apr 1991
10636,12 Jul 1993
10636,20 Sep 1993
10638,23 Aug 1990
10638,12 Jul 1991
10638,2 Dec 1993
10638,8 Sep 1995
10638,28 Jul 1998
10638,29 Dec 1999
10638,14 Dec 2000
10638,15 Oct 2003
10638,12 May 2005
10644,25 Apr 2005
10645,13 Sep 1999
10645,26 Apr 2005
10645,19 Jul 2005
10646,22 Nov 1989
10649,11 Nov 1994
10649,18 Jan 1996
10649,21 Oct 1998
10649,12 Jan 1999
10649,21 Jan 2002
10649,19 Feb 2003
10649,11 Apr 2005
10650,21 Jun 1999
10651,4 Jan 1988
10651,8 Feb 1989
10651,5 Feb 1990
10654,18 Oct 1991
10654,3 Nov 1993
10656,24 May 1984
10656,31 Oct 1990
10656,8 Nov 1999
10656,13 Oct 2005
10657,28 Oct 1987
10657,7 Aug 1990
10657,2 Apr 1991
10657,16 Dec 1991
10657,30 Mar 1992
10657,14 Oct 1992
10657,11 Jun 1993
10657,15 Jun 1993
10657,19 Oct 1993
10657,10 Jul 1995
10657,30 Apr 1997
10657,29 Sep 1997
10657,4 Mar 1998
10657,8 Sep 1998
10657,17 Mar 2000
10657,19 Apr 2001
10659,29 Sep 1994
10659,22 Nov 1994
10659,28 Aug 1995
10659,19 Sep 1995
10659,16 May 1996
10659,12 Sep 1996
10659,9 Apr 1998
10659,2 Dec 1999
10659,15 Dec 1999
10659,6 Mar 2003
10659,12 Jul 2004
10660,2 Jun 1989
10660,12 Dec 1991
10662,11 Oct 1990
10667,5 Oct 1998
10669,16 Oct 1990
10669,20 Jul 1992
10669,1 Sep 1992
10670,30 Dec 1988
10670,12 Sep 1991
10675,8 Jan 1991
10675,23 Nov 1993
10675,15 May 1996
10676,12 Aug 1991
10680,16 May 1994
10680,14 Dec 1994
10680,29 Apr 1998
10682,24 Jun 1997
10682,23 Apr 1998
10682,26 Aug 1998
10682,28 Jan 1999
10682,13 Jun 2000
10682,1 Oct 2003
10682,28 Sep 2004
10682,29 Sep 2005
10684,19 Jul 1993
10685,10 Oct 1995
10685,28 Apr 1997
10687,13 Aug 2003
10689,10 Mar 1992
10689,28 May 1992
10691,2 Jul 2001
10691,28 Nov 2001
10691,12 Mar 2002
10691,4 Aug 2003
10693,6 Dec 1989
10693,11 Jun 1990
10693,26 Jul 1990
10693,10 Sep 1991
10693,25 Oct 1991
10693,19 Nov 1991
10693,27 Nov 1991
10693,2 Jan 1992
10693,6 Jan 1992
10693,6 Jan 1992
10693,15 Jan 1992
10693,21 Apr 1992
10693,23 Jun 1992
10693,29 Sep 1992
10693,2 Nov 1992
10693,10 Dec 1992
10693,21 Dec 1992
10693,25 Jun 1993
10693,30 Aug 1993
10693,2 Nov 1993
10693,3 Dec 1993
10693,4 Jan 1994
10693,13 Apr 1994
10693,19 Sep 1994
10693,24 Jan 1995
10693,6 Feb 1995
10693,16 Feb 1995
10693,25 Aug 1995
10693,10 Oct 1995
10693,16 Oct 1995
10693,22 Nov 1995
10693,18 Dec 1995
10693,28 Mar 1996
10693,16 May 1996
10693,11 Sep 1996
10693,2 Dec 1996
10693,14 Feb 1997
10693,3 Apr 1997
10693,15 Aug 1997
10693,3 Sep 1997
10693,17 Dec 1997
10693,31 Mar 1998
10693,15 Apr 1998
10693,15 Apr 1998
10693,6 May 1998
10693,7 Jul 1998
10693,12 Oct 1998
10693,29 Dec 1998
10693,8 Feb 1999
10693,14 Apr 1999
10693,28 Apr 1999
10696,1 Jun 1988
10696,3 Jan 1989
10696,27 Mar 1989
10696,2 May 1989
10696,15 Aug 1989
10696,7 Sep 1989
10696,1 Mar 1990
10696,20 Jun 1990
10696,25 Jun 1990
10696,13 Jul 1990
10696,1 Oct 1990
10696,1 Feb 1991
10696,30 Apr 1991
10696,1 May 1991
10696,23 Sep 1991
10696,23 Sep 1991
10696,23 Sep 1991
10696,24 Oct 1991
10696,10 Feb 1992
10696,20 Feb 1992
10696,17 Aug 1992
10696,30 Sep 1992
10696,26 Oct 1992
10696,31 Dec 1992
10696,31 Dec 1992
10696,1 Mar 1993
10696,12 Mar 1993
10696,17 May 1993
10696,2 Aug 1993
10696,8 Nov 1993
10696,19 Apr 1994
10696,2 May 1994
10696,20 Jul 1994
10696,4 Aug 1994
10696,5 Dec 1994
10696,5 Jan 1995
10696,13 Feb 1995
10696,8 Mar 1995
10696,6 Apr 1995
10696,10 May 1995
10696,21 Aug 1995
10696,25 Aug 1995
10696,2 Oct 1995
10696,6 Nov 1995
10696,18 Nov 1996
10696,3 Mar 1997
10696,1 Apr 1997
10696,20 May 1997
10696,27 Jun 1997
10696,28 Aug 1997
10696,30 Sep 1997
10696,7 Oct 1997
10696,27 Oct 1997
10696,4 Nov 1997
10696,21 Jan 1998
10696,2 Feb 1998
10696,3 Feb 1998
10696,5 May 1998
10696,24 Aug 1998
10696,31 Aug 1998
10696,6 Oct 1998
10696,30 Oct 1998
10696,2 Dec 1998
10696,18 Jan 1999
10696,18 Jan 1999
10696,8 Feb 1999
10696,10 Feb 1999
10696,8 Mar 1999
10696,15 Apr 1999
10696,15 Apr 1999
10696,19 Apr 1999
10696,1 Jun 1999
10696,20 Aug 1999
10696,1 Sep 1999
10696,18 Oct 1999
10696,2 Dec 1999
10696,2 Feb 2000
10696,3 Oct 2000
10696,8 Jan 2001
10696,5 Feb 2001
10696,6 Mar 2001
10696,12 Mar 2001
10696,23 Jul 2001
10696,21 Aug 2001
10696,15 Nov 2001
10696,30 Nov 2001
10696,3 Dec 2001
10696,4 Dec 2001
10696,14 May 2002
10696,4 Nov 2002
10696,7 Nov 2002
10696,14 Nov 2002
10696,6 Jan 2003
10696,11 Mar 2003
10696,3 Apr 2003
10696,9 Apr 2003
10696,15 Apr 2003
10696,16 Jun 2003
10696,15 Jul 2003
10696,15 Jul 2003
10696,15 Sep 2003
10696,22 Sep 2003
10696,3 Nov 2003
10696,4 Dec 2003
10696,19 Jan 2004
10696,26 Aug 2004
10696,1 Sep 2004
10696,18 Oct 2004
10696,23 Nov 2004
10696,31 Mar 2005
10696,13 Jun 2005
10696,6 Jul 2005
10696,27 Jul 2005
10696,31 Aug 2005
10696,1 Nov 2005
10697,18 Mar 1988
10697,31 Mar 1989
10697,21 Nov 1989
10697,6 Jul 1990
10699,29 Nov 1984
10702,30 Oct 1987
10702,30 Dec 1988
10702,6 Mar 1990
10702,10 Mar 1992
10702,10 Mar 1992
10702,27 Mar 1992
10704,26 Jan 1995
10704,1 Aug 1995
10704,25 Jan 1996
10704,14 Jun 1996
10705,29 Dec 1987
10705,29 Sep 1989
10705,8 Nov 1989
10706,4 May 1994
10706,20 May 1998
10707,8 Jun 1989
10707,8 Jun 1989
10707,25 Jun 1991
10709,29 Aug 1989
10709,14 Dec 1989
10709,26 Nov 1991
10709,8 Jun 1993
10709,24 Jan 1994
10709,1 Jun 1994
10709,30 Sep 1994
10709,5 Jun 1997
10709,6 Apr 1998
10709,1 Jun 1999
10709,1 Nov 2004
10709,13 Sep 2005
10709,1 Nov 2005
10710,23 Mar 1990
10713,15 Oct 1992
10713,29 Jan 1996
10713,15 Apr 1999
10716,30 Dec 1994
10716,26 Apr 1995
10716,21 Aug 1995
10716,21 Aug 1995
10716,17 Apr 1998
10721,12 Sep 1988
10721,23 Dec 1993
10721,31 Jan 1994
10721,25 Apr 1996
10724,27 Jul 1993
10724,27 Jul 1993
10724,20 Sep 1994
10724,23 Sep 1994
10724,9 Oct 1995
10724,4 Jun 1996
10724,29 Jul 1996
10725,9 Mar 1992
10725,14 Sep 1992
10725,21 Nov 1994
10725,17 Mar 1995
10725,30 May 1995
10725,15 Dec 1995
10725,15 May 1996
10725,6 Nov 1996
10725,23 Apr 1997
10725,21 May 1997
10725,23 Apr 1998
10725,15 Jun 1998
10725,17 May 1999
10725,8 Jun 1999
10725,18 Jul 2000
10725,23 Jan 2001
10725,11 Jan 2002
10725,23 Apr 2002
10725,16 Jan 2003
10731,10 Sep 1992
10731,4 Dec 2001
10733,9 Sep 1987
10733,7 Mar 1994
10738,23 Aug 1989
10738,28 Mar 1990
10739,29 Dec 1988
10739,7 Jun 1989
10739,6 Mar 1992
10739,22 Jan 1993
10739,24 Nov 1993
10742,28 Oct 1987
10742,8 Mar 1989
10745,23 Dec 1987
10745,16 Mar 1990
10745,6 Nov 1990
10749,30 Jun 1995
10749,24 Nov 1997
10749,3 Dec 1997
10751,29 Jan 1981
10751,9 Mar 1982
10751,9 Jul 1982
10751,25 Aug 1982
10752,10 Aug 1983
10752,21 Oct 1983
10752,9 Feb 1984
10752,8 Aug 1991
10752,7 Oct 1993
10752,26 Apr 1994
10752,30 Nov 1994
10752,13 Jan 1995
10752,13 Nov 1995
10752,19 Feb 1997
10752,18 Mar 1997
10752,28 Jan 1998
10752,28 Jan 1998
10752,22 Jun 1999
10753,21 Mar 1991
10753,10 Nov 1994
10753,2 Nov 1995
10753,1 Mar 1996
10753,1 Mar 1996
10753,25 Jun 1996
10753,28 Mar 1997
10753,31 Jul 1997
10753,13 Aug 1997
10753,13 Aug 1997
10753,25 Aug 1997
10753,7 Oct 1997
10753,11 Dec 1997
10753,15 Sep 1998
10753,21 Sep 1999
10755,6 Jan 1997
10755,23 Jan 1997
10757,13 Jul 1990
10757,29 Apr 1991
10757,8 Aug 1991
10757,2 Dec 1991
10757,21 Aug 1992
10757,11 Mar 1994
10757,28 Sep 1995
10757,19 Jun 1996
10758,13 Aug 1990
10761,16 Nov 1987
10761,28 Jun 1990
10761,13 May 1994
10761,3 Dec 1994
10761,8 Oct 1996
10761,2 Jun 1997
10761,7 Feb 1999
10761,9 Aug 2002
10766,11 Feb 1988
10768,18 Aug 1988
10768,23 Jan 1989
10769,8 Apr 1999
10769,22 May 2000
10769,18 Dec 2000
10772,2 Sep 1998
10772,10 Sep 1998
10772,18 Mar 1999
10775,15 Feb 1989
10775,4 Dec 1989
10775,31 Jul 1992
10775,16 Sep 1998
10777,13 Sep 1990
10777,23 Sep 1990
10777,26 Sep 1990
10777,21 Dec 1990
10777,2 Feb 1993
10777,18 Jun 1993
10777,1 Oct 1993
10777,13 Jan 1994
10777,11 Jul 1994
10777,25 Jul 1994
10777,10 Aug 1994
10777,29 Aug 1994
10777,10 Mar 1995
10777,7 Aug 1995
10777,3 Nov 1995
10777,20 Feb 1997
10777,4 Nov 1997
10777,13 Sep 2000
10779,20 Mar 2000
10780,15 Jul 1997
10780,1 Sep 1998
10780,6 Aug 1999
10785,31 Dec 1987
10785,11 Aug 1988
10785,11 Aug 1988
10785,16 Mar 2006
10786,22 Mar 1985
10786,10 Dec 1986
10786,6 Sep 1989
10786,8 May 1995
10786,25 Apr 1997
10786,12 Dec 1997
10786,27 May 1999
10786,22 Jun 2000
10786,8 Dec 2000
10786,13 Feb 2003
10787,24 Oct 1984
10788,6 Nov 1987
10788,10 Oct 1991
10788,25 Feb 1992
10790,10 Jun 1988
10790,17 Oct 1989
10790,11 Jul 1990
10790,14 Jan 1993
10790,18 Jan 1994
10790,11 Dec 1995
10790,18 Aug 1998
10790,14 Sep 1999
10790,26 Oct 1999
10791,12 Oct 1989
10791,3 Sep 1991
10791,13 Feb 1992
10791,12 Mar 1992
10791,27 May 1992
10791,19 Oct 1994
10791,7 Feb 1995
10791,19 Oct 1995
10791,23 Feb 1996
10791,14 May 1997
10791,14 Aug 1998
10791,7 Oct 1998
10791,25 Feb 1999
10791,8 Mar 1999
10800,27 Oct 1987
10800,14 Dec 1994
10800,2 Nov 1999
10801,6 Jul 1988
10801,25 Jan 1989
10801,15 Jun 1989
10801,29 Sep 1989
10803,8 Sep 1997
10803,21 Aug 1998
10803,21 Aug 1998
10803,3 Sep 1998
10803,13 Oct 1998
10810,2 Oct 1989
10811,21 Oct 1987
10812,1 Feb 1994
10812,8 Jul 1997
10812,27 Oct 1999
10812,22 Feb 2000
10812,18 Sep 2001
10812,8 May 2002
10814,2 Feb 1996
10820,5 Jul 1990
10820,30 Jun 1992
10820,26 Aug 1992
10820,18 Dec 1992
10821,2 Aug 1988
10821,12 Sep 1989
10821,22 Aug 1990
10821,23 Apr 1992
10821,30 Jun 1995
10821,29 May 1996
10822,23 Oct 1987
