date,year,month,vw_ret,ew_ret,sp500_ret,sp500index,time,date2
Sep 1956,1956,9,-.04960825,-.03593831,-.04546411,45.35,369,-1190
Oct 1956,1956,10,.00729172,.00706276,.00507167,45.58,370,-1157
Nov 1956,1956,11,.00467788,.00527708,-.01096972,45.08,371,-1127
Dec 1956,1956,12,.03495719,.02312235,.03527063,46.67,372,-1096
Jan 1957,1957,1,-.03212142,.00361251,-.04178273,44.72,373,-1065
Feb 1957,1957,2,-.01870262,-.0232986,-.03264758,43.26,374,-1037
Mar 1957,1957,3,.02411172,.02249939,.01964864,44.11,375,-1008
Apr 1957,1957,4,.04517923,.02590892,.03695307,45.74,376,-976
May 1957,1957,5,.03667944,.02226326,.03694797,47.43,377,-945
Jun 1957,1957,6,-.00505442,-.00674739,-.00126502,47.37,378,-917
Jul 1957,1957,7,.00893779,.00561025,.01139962,47.91,379,-884
Aug 1957,1957,8,-.05005114,-.05018974,-.05614694,45.22,380,-854
Sep 1957,1957,9,-.05758639,-.05298188,-.0619195,42.42,381,-823
Oct 1957,1957,10,-.04125081,-.06521338,-.03206035,41.06,382,-792
Nov 1957,1957,11,.02560463,.02102657,.01607404,41.72,383,-763
Dec 1957,1957,12,-.03736046,-.04912907,-.04146692,39.99,384,-731
Jan 1958,1958,1,.04959513,.1064814,.04276069,41.7,385,-700
Feb 1958,1958,2,-.01425682,-.01184471,-.0206235,40.84,386,-672
Mar 1958,1958,3,.03369981,.03591818,.03085211,42.1,387,-641
Apr 1958,1958,4,.03083256,.03017111,.03182898,43.44,388,-611
May 1958,1958,5,.02458158,.03947528,.01496317,44.09,389,-582
Jun 1958,1958,6,.02949272,.03172903,.02608301,45.24,390,-550
Jul 1958,1958,7,.04484433,.05416818,.04310345,47.19,391,-519
Aug 1958,1958,8,.01918109,.02987767,.01186692,47.75,392,-490
Sep 1958,1958,9,.04868042,.05223861,.04837696,50.06,393,-458
Oct 1958,1958,10,.02718404,.03297511,.02536956,51.33,394,-427
Nov 1958,1958,11,.03061017,.0421138,.02240405,52.48,395,-399
Dec 1958,1958,12,.05309946,.03878996,.05201982,55.21,396,-366
Jan 1959,1959,1,.00912007,.04150181,.00380366,55.42,397,-336
Feb 1959,1959,2,.01121954,.02811249,-.00018044,55.41,398,-308
Mar 1959,1959,3,.00466912,.01222291,.00054142,55.44,399,-276
Apr 1959,1959,4,.03789878,.02571373,.03878066,57.59,400,-246
May 1959,1959,5,.01959489,.00820556,.0189269,58.68,401,-217
Jun 1959,1959,6,.00067648,.00414893,-.00357873,58.47,402,-185
Jul 1959,1959,7,.03436159,.03006215,.03488969,60.51,403,-154
Aug 1959,1959,8,-.01244558,-.01483874,-.01503884,59.6,404,-123
Sep 1959,1959,9,-.04497696,-.0457601,-.04563759,56.88,405,-93
Oct 1959,1959,10,.01574567,.02320631,.01125176,57.52,406,-63
Nov 1959,1959,11,.01855666,.01503976,.0132128,58.28,407,-32
Dec 1959,1959,12,.02804312,.02117732,.02762526,59.89,408,-1
Jan 1960,1960,1,-.06624392,-.039202,-.07146435,55.61,409,28
Feb 1960,1960,2,.01441908,.00847809,.00917101,56.12,410,59
Mar 1960,1960,3,-.01282217,-.02487638,-.01389879,55.34,411,90
Apr 1960,1960,4,-.01527067,-.01973006,-.01752801,54.37,412,119
May 1960,1960,5,.03409799,.025546,.02685304,55.83,413,151
Jun 1960,1960,6,.0228328,.02160858,.01952355,56.92,414,181
Jul 1960,1960,7,-.02270468,-.0195977,-.02477161,55.51,415,210
Aug 1960,1960,8,.03221498,.03794792,.02612142,56.96,416,243
Sep 1960,1960,9,-.05867334,-.05952446,-.06039326,53.52,417,273
Oct 1960,1960,10,-.00470466,-.02323006,-.002429,53.39,418,304
Nov 1960,1960,11,.0486173,.04649395,.04026971,55.54,419,334
Dec 1960,1960,12,.04853724,.03749465,.04627296,58.11,420,364
Jan 1961,1961,1,.0639524,.08204783,.06315608,61.78,421,396
Feb 1961,1961,2,.03700465,.06012987,.02686954,63.44,422,424
Mar 1961,1961,3,.03060992,.04988786,.02553594,65.06,423,454
Apr 1961,1961,4,.00564473,.00948692,.00384261,65.31,424,483
May 1961,1961,5,.02589407,.04157201,.01913949,66.56,425,516
Jun 1961,1961,6,-.02849906,-.04241497,-.02884615,64.64,426,546
Jul 1961,1961,7,.02995465,.01151719,.03279703,66.76,427,577
Aug 1961,1961,8,.02685441,.02135777,.01962253,68.07,428,608
Sep 1961,1961,9,-.01999036,-.02968608,-.01968562,66.73,429,637
Oct 1961,1961,10,.02733113,.0209876,.02832309,68.62,430,669
Nov 1961,1961,11,.04545113,.04646052,.03934713,71.32,431,699
Dec 1961,1961,12,.00071295,-.0037571,.0032249,71.55,432,728
Jan 1962,1962,1,-.03614699,-.00780652,-.03787561,68.84,433,761
Feb 1962,1962,2,.01951236,.01540486,.01626961,69.96,434,789
Mar 1962,1962,3,-.00468761,-.00624074,-.00586049,69.55,435,819
Apr 1962,1962,4,-.06343471,-.06813422,-.06196981,65.24,436,850
May 1962,1962,5,-.08461992,-.09818638,-.08599019,59.63,437,881
Jun 1962,1962,6,-.08261504,-.08512525,-.081838,54.75,438,910
Jul 1962,1962,7,.06543834,.06399958,.06356164,58.23,439,942
Aug 1962,1962,8,.02341668,.03730812,.01528422,59.12,440,973
Sep 1962,1962,9,-.05015767,-.06404459,-.04820704,56.27,441,1001
Oct 1962,1962,10,.00218764,-.03948518,.00444287,56.52,442,1034
Nov 1962,1962,11,.1101369,.1211761,.101557,62.26,443,1064
Dec 1962,1962,12,.01186515,-.02556108,.01349181,63.1,444,1095
Jan 1963,1963,1,.05184823,.08914016,.04912837,66.2,445,1126
Feb 1963,1963,2,-.02193106,-.01447708,-.02885196,64.29,446,1154
Mar 1963,1963,3,.03291728,.01202699,.0354643,66.57,447,1183
Apr 1963,1963,4,.04743851,.02688964,.04852035,69.8,448,1215
May 1963,1963,5,.02005139,.03230632,.01432665,70.8,449,1246
Jun 1963,1963,6,-.01803049,-.01038304,-.02019774,69.37,450,1274
Jul 1963,1963,7,-.00171749,-.006304,-.00345971,69.13,451,1307
Aug 1963,1963,8,.05268367,.04230521,.04874874,72.5,452,1337
Sep 1963,1963,9,-.01189808,-.01037281,-.01103448,71.7,453,1368
Oct 1963,1963,10,.0277083,.01220837,.03221757,74.01,454,1399
Nov 1963,1963,11,-.00554897,-.01613869,-.01053912,73.23,455,1428
Dec 1963,1963,12,.0217365,-.00422786,.02444353,75.02,456,1460
Jan 1964,1964,1,.02579008,.03209171,.02692615,77.04,457,1491
Feb 1964,1964,2,.0172073,.02517295,.00986501,77.8,458,1519
Mar 1964,1964,3,.01763623,.02551023,.01516709,78.98,459,1551
Apr 1964,1964,4,.00460736,.00100392,.00607749,79.46,460,1581
May 1964,1964,5,.01740315,.00750723,.0114523,80.37,461,1609
Jun 1964,1964,6,.01507987,.01041141,.01642404,81.69,462,1642
Jul 1964,1964,7,.02011832,.03016146,.01823969,83.18,463,1673
Aug 1964,1964,8,-.01126617,-.00603839,-.01622986,81.83,464,1704
Sep 1964,1964,9,.03048012,.03824825,.02871807,84.18,465,1734
Oct 1964,1964,10,.0088693,.0188212,.00807793,84.86,466,1764
Nov 1964,1964,11,.00308957,-.00051604,-.00518501,84.42,467,1795
Dec 1964,1964,12,.00368985,-.01236484,.00390903,84.75,468,1826
Jan 1965,1965,1,.03864574,.0714026,.03315634,87.56,469,1855
Feb 1965,1965,2,.00694594,.03231477,-.0014847,87.43,470,1883
Mar 1965,1965,3,-.00971524,.01539281,-.01452591,86.16,471,1916
Apr 1965,1965,4,.03365218,.04155985,.03423863,89.11,472,1946
May 1965,1965,5,-.00435052,-.00584544,-.00774324,88.42,473,1974
Jun 1965,1965,6,-.05186835,-.08371764,-.04863153,84.12,474,2007
Jul 1965,1965,7,.0167595,.02863348,.01343319,85.25,475,2037
Aug 1965,1965,8,.03088298,.04184351,.022522,87.17,476,2069
Sep 1965,1965,9,.03195219,.02742045,.03200642,89.96,477,2099
Oct 1965,1965,10,.02927143,.05867932,.02734549,92.42,478,2128
Nov 1965,1965,11,.00306499,.04654361,-.00876434,91.61,479,2160
Dec 1965,1965,12,.01354478,.04298066,.00895099,92.43,480,2191
Jan 1966,1966,1,.01212212,.06416964,.00486855,92.88,481,2222
Feb 1966,1966,2,-.00862089,.02886458,-.01787252,91.22,482,2250
Mar 1966,1966,3,-.02092299,-.00888925,-.02181539,89.23,483,2281
Apr 1966,1966,4,.02483704,.04661891,.0205088,91.06,484,2310
May 1966,1966,5,-.05253842,-.08602407,-.05414013,86.13,485,2342
Jun 1966,1966,6,-.01031711,-.00498795,-.0161384,84.74,486,2372
Jul 1966,1966,7,-.01287017,-.01631624,-.01345291,83.6,487,2401
Aug 1966,1966,8,-.07538751,-.1007136,-.0777512,77.1,488,2434
Sep 1966,1966,9,-.0069584,-.01816089,-.00700389,76.56,489,2464
Oct 1966,1966,10,.04229431,-.01438535,.04754441,80.2,490,2495
Nov 1966,1966,11,.01751626,.04072461,.00311721,80.45,491,2525
Dec 1966,1966,12,.00621023,.01730562,-.00149161,80.33,492,2555
Jan 1967,1967,1,.08552963,.1721035,.07817752,86.61,493,2587
Feb 1967,1967,2,.01094501,.0423679,.00196282,86.78,494,2615
Mar 1967,1967,3,.043384,.05824373,.03941,90.2,495,2646
Apr 1967,1967,4,.04160865,.04192762,.04223947,94.01,496,2674
May 1967,1967,5,-.0392931,-.00809822,-.05244123,89.08,497,2707
Jun 1967,1967,6,.02690233,.08195808,.01751235,90.64,498,2737
Jul 1967,1967,7,.04918982,.083251,.04534422,94.75,499,2768
Aug 1967,1967,8,-.00628203,.00631212,-.01171504,93.64,500,2799
Sep 1967,1967,9,.03428565,.06296303,.03278514,96.71,501,2828
Oct 1967,1967,10,-.02743284,-.02059411,-.02905594,93.9,502,2860
Nov 1967,1967,11,.00790172,.0008782,.00106496,94,503,2890
Dec 1967,1967,12,.03369884,.08046458,.0262766,96.47,504,2919
Jan 1968,1968,1,-.03633116,.02390203,-.04384783,92.24,505,2952
Feb 1968,1968,2,-.03362382,-.05611798,-.0312229,89.36,506,2981
Mar 1968,1968,3,.00511676,-.01121807,.00940018,90.2,507,3010
Apr 1968,1968,4,.09414785,.1430311,.08192904,97.59,508,3042
May 1968,1968,5,.02703952,.09130906,.01116918,98.68,509,3073
Jun 1968,1968,6,.01152727,.01622476,.00912039,99.58,510,3101
Jul 1968,1968,7,-.02202376,-.0262102,-.01847761,97.74,511,3133
Aug 1968,1968,8,.01803673,.03591826,.01145897,98.86,512,3164
Sep 1968,1968,9,.04445384,.06880786,.03853935,102.67,513,3195
Oct 1968,1968,10,.0090415,.0069133,.00720756,103.41,514,3226
Nov 1968,1968,11,.05850088,.07199433,.04796441,108.37,515,3255
Dec 1968,1968,12,-.0338729,.0058958,-.04161668,103.86,516,3287
Jan 1969,1969,1,-.00671143,-.00168826,-.00818409,103.01,517,3318
Feb 1969,1969,2,-.05364063,-.08572786,-.04737404,98.13,518,3346
Mar 1969,1969,3,.03050514,.02029002,.0344441,101.51,519,3374
Apr 1969,1969,4,.02052654,.00345909,.02147572,103.69,520,3407
May 1969,1969,5,.00503994,.00626172,-.00221815,103.46,521,3436
Jun 1969,1969,6,-.06738772,-.1134043,-.05557704,97.71,522,3468
Jul 1969,1969,7,-.06517118,-.09582324,-.06017808,91.83,523,3499
Aug 1969,1969,8,.05149065,.05217508,.04007405,95.51,524,3528
Sep 1969,1969,9,-.02258974,-.02461756,-.02502356,93.12,525,3560
Oct 1969,1969,10,.05563746,.09241252,.04424399,97.24,526,3591
Nov 1969,1969,11,-.03216361,-.05507782,-.03527355,93.81,527,3619
Dec 1969,1969,12,-.01968027,-.06617783,-.01865473,92.06,528,3652
Jan 1970,1970,1,-.07325433,-.03883012,-.07647187,85.02,529,3682
Feb 1970,1970,2,.05670619,.04019546,.05269348,89.5,530,3710
Mar 1970,1970,3,-.00472905,-.02371153,.00145251,89.63,531,3742
Apr 1970,1970,4,-.105318,-.1619625,-.0904831,81.52,532,3772
May 1970,1970,5,-.06434612,-.09052449,-.06096663,76.55,533,3801
Jun 1970,1970,6,-.05106708,-.07388784,-.05003266,72.72,534,3833
Jul 1970,1970,7,.07416985,.05925757,.07329483,78.05,535,3864
Aug 1970,1970,8,.05003595,.06161746,.04445868,81.52,536,3895
Sep 1970,1970,9,.0475351,.1260978,.03299804,84.21,537,3925
Oct 1970,1970,10,-.01820759,-.05860404,-.01140007,83.25,538,3955
Nov 1970,1970,11,.05044846,.00302092,.04744745,87.2,539,3986
Dec 1970,1970,12,.06072307,.08132411,.05676606,92.15,540,4017
Jan 1971,1971,1,.0520295,.1360964,.04047748,95.88,541,4046
Feb 1971,1971,2,.01691251,.04791017,.00907384,96.75,542,4074
Mar 1971,1971,3,.04477762,.05660263,.03679587,100.31,543,4107
Apr 1971,1971,4,.03333244,.02708708,.03628751,103.95,544,4137
May 1971,1971,5,-.03640871,-.04943547,-.04155844,99.63,545,4165
Jun 1971,1971,6,.00311932,-.01723994,.0007026,99.7,546,4198
Jul 1971,1971,7,-.04028279,-.05363423,-.04132397,95.58,547,4228
Aug 1971,1971,8,.04251106,.04115905,.03609542,99.03,548,4260
Sep 1971,1971,9,-.00501569,-.00465314,-.00696759,98.34,549,4290
Oct 1971,1971,10,-.04068255,-.0574684,-.04179378,94.23,550,4319
Nov 1971,1971,11,-.0012621,-.03414983,-.00254696,93.99,551,4351
Dec 1971,1971,12,.09125689,.1171276,.08617938,102.09,552,4382
Jan 1972,1972,1,.02838215,.1038918,.01812126,103.94,553,4413
Feb 1972,1972,2,.03134872,.04180868,.02530306,106.57,554,4442
Mar 1972,1972,3,.00872273,-.00095117,.00591161,107.2,555,4472
Apr 1972,1972,4,.00550526,.00123066,.00438433,107.67,556,4501
May 1972,1972,5,.01637547,-.01812127,.01727501,109.53,557,4534
Jun 1972,1972,6,-.0208965,-.03377466,-.02182051,107.14,558,4564
Jul 1972,1972,7,-.0042537,-.02948797,.0023334,107.39,559,4595
Aug 1972,1972,8,.03596625,.01225199,.03445386,111.09,560,4626
Sep 1972,1972,9,-.00767034,-.03072533,-.00486092,110.55,561,4655
Oct 1972,1972,10,.00867579,-.0137674,.00931705,111.58,562,4687
Nov 1972,1972,11,.0497637,.05109589,.04561749,116.67,563,4717
Dec 1972,1972,12,.01124341,-.01987304,.01182823,118.05,564,4746
Jan 1973,1973,1,-.02745415,-.02613102,-.01711139,116.03,565,4779
Feb 1973,1973,2,-.04436952,-.07283495,-.0374903,111.68,566,4807
Mar 1973,1973,3,-.00785718,-.02897591,-.00143267,111.52,567,4837
Apr 1973,1973,4,-.05176934,-.07062023,-.04079986,106.97,568,4868
May 1973,1973,5,-.02450797,-.08358227,-.0188838,104.95,569,4899
Jun 1973,1973,6,-.00864789,-.0377446,-.00657456,104.26,570,4928
Jul 1973,1973,7,.05696059,.1059215,.03798197,108.22,571,4960
Aug 1973,1973,8,-.02965693,-.04441684,-.03668453,104.25,572,4991
Sep 1973,1973,9,.05393126,.07299484,.04009592,108.43,573,5019
Oct 1973,1973,10,-.00041511,.00030254,-.00129116,108.29,574,5052
Nov 1973,1973,11,-.1207133,-.1752523,-.1138609,95.96,575,5082
Dec 1973,1973,12,.01143655,-.04176426,.0165694,97.55,576,5113
Jan 1974,1974,1,.00441267,.1323739,-.01004613,96.57,577,5144
Feb 1974,1974,2,.00234507,.00862308,-.00362431,96.22,578,5172
Mar 1974,1974,3,-.02336402,.00837927,-.02327998,93.98,579,5201
Apr 1974,1974,4,-.04596092,-.0555369,-.03905086,90.31,580,5233
May 1974,1974,5,-.04198143,-.07254517,-.0335511,87.28,581,5264
Jun 1974,1974,6,-.02294237,-.03348338,-.01466544,86,582,5292
Jul 1974,1974,7,-.07087424,-.05191466,-.0777907,79.31,583,5325
Aug 1974,1974,8,-.08775712,-.08578821,-.09027866,72.15,584,5355
Sep 1974,1974,9,-.1097183,-.07902502,-.1193347,63.54,585,5386
Oct 1974,1974,10,.1655841,.08887713,.1630469,73.9,586,5417
Nov 1974,1974,11,-.04104609,-.051395,-.05317997,69.97,587,5446
Dec 1974,1974,12,-.02700542,-.08074357,-.02015149,68.56,588,5478
Jan 1975,1975,1,.1415995,.2992597,.1228121,76.98,589,5509
Feb 1975,1975,2,.05841169,.05391819,.05988568,81.59,590,5537
Mar 1975,1975,3,.03019048,.0814967,.02169384,83.36,591,5568
Apr 1975,1975,4,.04649667,.03109267,.04726487,87.3,592,5598
May 1975,1975,5,.05513955,.07287638,.0441008,91.15,593,5628
Jun 1975,1975,6,.05147332,.07179211,.04432255,95.19,594,5659
Jul 1975,1975,7,-.06038471,-.0089598,-.06765416,88.75,595,5690
Aug 1975,1975,8,-.0235575,-.0481176,-.02107042,86.88,596,5719
Sep 1975,1975,9,-.03800991,-.03886667,-.03464549,83.87,597,5751
Oct 1975,1975,10,.0558566,.01471963,.06164302,89.04,598,5782
Nov 1975,1975,11,.0312216,.01673968,.024708,91.24,599,5810
Dec 1975,1975,12,-.01099771,-.00059887,-.01150811,90.19,600,5843
Jan 1976,1976,1,.1260122,.1900373,.1183058,100.86,601,5873
Feb 1976,1976,2,.0073096,.1062912,-.01140194,99.71,602,5901
Mar 1976,1976,3,.02674025,.01810944,.030689,102.77,603,5934
Apr 1976,1976,4,-.01040186,-.00380958,-.01099543,101.64,604,5964
May 1976,1976,5,-.0093256,-.01967981,-.01436442,100.18,605,5992
Jun 1976,1976,6,.04452101,.02651004,.04092633,104.28,606,6025
Jul 1976,1976,7,-.00613619,.00223619,-.00805524,103.44,607,6055
Aug 1976,1976,8,-.00139796,-.01667253,-.00512374,102.91,608,6087
Sep 1976,1976,9,.02451259,.01699007,.02264114,105.24,609,6117
Oct 1976,1976,10,-.0203717,-.02258562,-.02223489,102.9,610,6146
Nov 1976,1976,11,.0053634,.02668624,-.00777454,102.1,611,6178
Dec 1976,1976,12,.06159101,.1024103,.05249755,107.46,612,6209
Jan 1977,1977,1,-.03632604,.0369029,-.05053043,102.03,613,6240
Feb 1977,1977,2,-.01574441,.00439996,-.0216603,99.82,614,6268
Mar 1977,1977,3,-.00924859,.01065369,-.01402525,98.42,615,6299
Apr 1977,1977,4,.00496207,.01693141,.00020321,98.44,616,6328
May 1977,1977,5,-.010777,.00287036,-.02356766,96.12,617,6360
Jun 1977,1977,6,.05136869,.05150325,.04535997,100.48,618,6390
Jul 1977,1977,7,-.01280639,.01236225,-.01622213,98.85,619,6419
Aug 1977,1977,8,-.0133381,-.00121096,-.02104198,96.77,620,6452
Sep 1977,1977,9,.00157189,.01496821,-.00248011,96.53,621,6482
Oct 1977,1977,10,-.03927758,-.02318957,-.0434062,92.34,622,6513
Nov 1977,1977,11,.0454397,.07087218,.02696556,94.83,623,6543
Dec 1977,1977,12,.00822271,.02108135,.0028472,95.1,624,6573
Jan 1978,1978,1,-.05519891,-.01115161,-.0615142,89.25,625,6605
Feb 1978,1978,2,-.00927469,.0260079,-.0247619,87.04,626,6633
Mar 1978,1978,3,.03400927,.06783859,.02493107,89.21,627,6664
Apr 1978,1978,4,.08285323,.07931671,.08541644,96.83,628,6692
May 1978,1978,5,.02322997,.06761993,.00423423,97.24,629,6725
Jun 1978,1978,6,-.01074848,.01029171,-.01758536,95.53,630,6755
Jul 1978,1978,7,.05674101,.05239377,.05390977,100.68,631,6786
Aug 1978,1978,8,.04237023,.09357763,.02592372,103.29,632,6817
Sep 1978,1978,9,-.00688861,.00620013,-.00726111,102.54,633,6846
Oct 1978,1978,10,-.1109954,-.1772797,-.09157402,93.15,634,6878
Nov 1978,1978,11,.03378727,.03820514,.01663983,94.7,635,6908
Dec 1978,1978,12,.01770776,.01434616,.01488912,96.11,636,6937
Jan 1979,1979,1,.0495299,.09369505,.03974612,99.93,637,6970
Feb 1979,1979,2,-.02676539,-.01626851,-.03652557,96.28,638,6998
Mar 1979,1979,3,.06561343,.08416743,.05515164,101.59,639,7028
Apr 1979,1979,4,.00851972,.0288145,.00167339,101.76,640,7059
May 1979,1979,5,-.0135714,-.00684461,-.02633648,99.08,641,7090
Jun 1979,1979,6,.04685158,.05466271,.03865563,102.91,642,7119
Jul 1979,1979,7,.0149913,.02136556,.00874551,103.81,643,7151
Aug 1979,1979,8,.06473161,.0756162,.05307774,109.32,644,7182
Sep 1979,1979,9,.00142602,-.00117179,0,109.32,645,7210
Oct 1979,1979,10,-.07266193,-.0979146,-.06860593,101.82,646,7243
Nov 1979,1979,11,.06360385,.06529485,.04262424,106.16,647,7273
Dec 1979,1979,12,.0282146,.0674847,.01676714,107.94,648,7304
Jan 1980,1980,1,.06560711,.1051292,.0576246,114.16,649,7335
Feb 1980,1980,2,.00101455,-.00630102,-.00437982,113.66,650,7364
Mar 1980,1980,3,-.1202242,-.1650429,-.1017948,102.09,651,7395
Apr 1980,1980,4,.05228721,.05346115,.04114017,106.29,652,7425
May 1980,1980,5,.06009049,.07124902,.0465707,111.24,653,7455
Jun 1980,1980,6,.03771436,.0461764,.02696872,114.24,654,7486
Jul 1980,1980,7,.06943817,.08927871,.06503852,121.67,655,7517
Aug 1980,1980,8,.0235535,.06398419,.00583546,122.38,656,7546
Sep 1980,1980,9,.02949784,.0524589,.02516751,125.46,657,7578
Oct 1980,1980,10,.02009481,.04752486,.01602104,127.47,658,7609
Nov 1980,1980,11,.1049521,.06926427,.102377,140.52,659,7637
Dec 1980,1980,12,-.03441059,-.03241644,-.03387418,135.76,660,7670
Jan 1981,1981,1,-.04008484,.00561488,-.04574249,129.55,661,7700
Feb 1981,1981,2,.01551936,.00215033,.01327673,131.27,662,7728
Mar 1981,1981,3,.04618289,.07267417,.03603261,136,663,7760
Apr 1981,1981,4,-.01126625,.02788505,-.02345588,132.81,664,7790
May 1981,1981,5,.01354637,.02718746,-.0016565,132.59,665,7819
Jun 1981,1981,6,-.01024274,-.01319386,-.01040802,131.21,666,7851
Jul 1981,1981,7,-.00307948,-.01997997,-.0022102,130.92,667,7882
Aug 1981,1981,8,-.05628101,-.0719058,-.06209899,122.79,668,7913
Sep 1981,1981,9,-.06377578,-.09006084,-.05383174,116.18,669,7943
Oct 1981,1981,10,.06016215,.06972769,.04914787,121.89,670,7973
Nov 1981,1981,11,.04584814,.02166741,.03659037,126.35,671,8004
Dec 1981,1981,12,-.02809599,-.0196936,-.03007519,122.55,672,8035
Jan 1982,1982,1,-.02620859,-.01734657,-.01754386,120.4,673,8064
Feb 1982,1982,2,-.05112622,-.04798703,-.06054817,113.11,674,8092
Mar 1982,1982,3,-.01010141,-.01206448,-.01016709,111.96,675,8125
Apr 1982,1982,4,.04326891,.0522422,.04001429,116.44,676,8155
May 1982,1982,5,-.02821291,-.02248992,-.0391618,111.88,677,8183
Jun 1982,1982,6,-.0239132,-.03669862,-.0202896,109.61,678,8216
Jul 1982,1982,7,-.02052549,-.01477582,-.0229906,107.09,679,8246
Aug 1982,1982,8,.1190159,.06328481,.1159772,119.51,680,8278
Sep 1982,1982,9,.01676568,.03316405,.00761443,120.42,681,8308
Oct 1982,1982,10,.1186322,.1284471,.1103637,133.71,682,8337
Nov 1982,1982,11,.05194144,.09203725,.03612295,138.54,683,8369
Dec 1982,1982,12,.01450987,.02344701,.01515808,140.64,684,8400
Jan 1983,1983,1,.04184372,.1170619,.03313424,145.3,685,8431
Feb 1983,1983,2,.03021478,.0472663,.01899518,148.06,686,8459
Mar 1983,1983,3,.03467751,.05051447,.03309469,152.96,687,8490
Apr 1983,1983,4,.07418492,.08068675,.07492155,164.42,688,8519
May 1983,1983,5,.01322526,.09174108,-.01234643,162.39,689,8551
Jun 1983,1983,6,.0378373,.04634088,.03522385,168.11,690,8581
Jul 1983,1983,7,-.03156984,-.0175556,-.0330141,162.56,691,8610
Aug 1983,1983,8,.0034653,-.03291959,.0113189,164.4,692,8643
Sep 1983,1983,9,.01602687,.00003012,.01015815,166.07,693,8673
Oct 1983,1983,10,-.02803828,-.05926103,-.01517432,163.55,694,8704
Nov 1983,1983,11,.02955592,.0317128,.01742586,166.4,695,8734
Dec 1983,1983,12,-.01046383,-.01967209,-.00883413,164.93,696,8764
Jan 1984,1984,1,-.01302517,.00542358,-.00921603,163.41,697,8796
Feb 1984,1984,2,-.03907293,-.0507667,-.03885931,157.06,698,8825
Mar 1984,1984,3,.0133896,.00744907,.01349803,159.18,699,8855
Apr 1984,1984,4,.00253751,-.02052063,.00546551,160.05,700,8886
May 1984,1984,5,-.05231956,-.05153567,-.05935645,150.55,701,8917
Jun 1984,1984,6,.02338386,.01199569,.01746928,153.18,702,8946
Jul 1984,1984,7,-.02062318,-.05030254,-.01645123,150.66,703,8978
Aug 1984,1984,8,.1126908,.08881713,.1063321,166.68,704,9009
Sep 1984,1984,9,.00040345,-.00037733,-.00347972,166.1,705,9037
Oct 1984,1984,10,-.00007312,-.02375563,-.0000602,166.09,706,9070
Nov 1984,1984,11,-.01068512,-.03150641,-.01511229,163.58,707,9100
Dec 1984,1984,12,.02365304,.00273184,.02237437,167.24,708,9131
Jan 1985,1985,1,.08571907,.1214751,.07408515,179.63,709,9162
Feb 1985,1985,2,.01689766,.04603438,.00868452,181.19,710,9190
Mar 1985,1985,3,-.00174676,-.0035806,-.00292511,180.66,711,9219
Apr 1985,1985,4,-.00218651,-.00965183,-.00459427,179.83,712,9251
May 1985,1985,5,.05577431,.02222147,.05405105,189.55,713,9282
Jun 1985,1985,6,.01709094,.00210329,.012134,191.85,714,9310
Jul 1985,1985,7,-.0002511,.02138219,-.00484754,190.92,715,9343
Aug 1985,1985,8,-.0047944,-.00221379,-.01199455,188.63,716,9373
Sep 1985,1985,9,-.03982587,-.05685925,-.03472406,182.08,717,9404
Oct 1985,1985,10,.04444109,.01765189,.04250879,189.82,718,9435
Nov 1985,1985,11,.06922843,.05256274,.06506164,202.17,719,9464
Dec 1985,1985,12,.04306149,.02802111,.04506109,211.28,720,9496
Jan 1986,1986,1,.00983025,.04407142,.00236653,211.78,721,9527
Feb 1986,1986,2,.07250131,.06038052,.07148928,226.92,722,9555
Mar 1986,1986,3,.05388683,.04719181,.05279393,238.9,723,9586
Apr 1986,1986,4,-.00790312,.0161399,-.01414818,235.52,724,9616
May 1986,1986,5,.05084652,.0361935,.05022928,247.35,725,9646
Jun 1986,1986,6,.01424398,.00808676,.01410956,250.84,726,9677
Jul 1986,1986,7,-.05970013,-.07312813,-.05868283,236.12,727,9708
Aug 1986,1986,8,.06618293,.02326884,.07119261,252.93,728,9737
Sep 1986,1986,9,-.07901992,-.05907111,-.08543866,231.32,729,9769
Oct 1986,1986,10,.04930472,.02377702,.05472938,243.98,730,9800
Nov 1986,1986,11,.01509305,-.0062628,.02147717,249.22,731,9828
Dec 1986,1986,12,-.02638714,-.03460925,-.02828826,242.17,732,9861
Jan 1987,1987,1,.1284987,.1175646,.1317669,274.08,733,9891
Feb 1987,1987,2,.04792182,.07461166,.03692353,284.2,734,9919
Mar 1987,1987,3,.02366445,.03628346,.02638987,291.7,735,9951
Apr 1987,1987,4,-.01699554,-.01770708,-.01145012,288.36,736,9981
May 1987,1987,5,.00512266,.0005993,.00603412,290.1,737,10010
Jun 1987,1987,6,.04365455,.02148657,.04791451,304,738,10042
Jul 1987,1987,7,.04424724,.03512311,.04822369,318.66,739,10073
Aug 1987,1987,8,.0371465,.01454424,.03495889,329.8,740,10104
Sep 1987,1987,9,-.02077283,-.01587591,-.02416616,321.83,741,10134
Oct 1987,1987,10,-.2253613,-.272248,-.2176304,251.79,742,10164
Nov 1987,1987,11,-.07227181,-.05085037,-.0853489,230.3,743,10195
Dec 1987,1987,12,.07032388,.02606452,.07286149,247.08,744,10226
Jan 1988,1988,1,.04487472,.07739174,.04043225,257.07,745,10255
Feb 1988,1988,2,.05169127,.06026485,.0418174,267.82,746,10286
